Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-5713.351	-5885.754	172.4026	0.120775	0.0807266	0.0327099	0.0914608	0.0669575	0.0211432	0.0156967	0.0084199	0.0392262	0.0305726	0.112369	0.132976	0.0360075	0.0673078	0.00707646	0.079693	0.0196596	0.0819979	0.0398149	0.041384	0.060496	0.0271583	0.0380079	0.0901948	0.0386726	0.0237999	0.00929608	0.0256396	0.0933462	0.0981414	0.00840031	0.0774165	0.0186183	0.00172047	0.00467489	0.0176153	0.011028	0.0238895	0.0540386	0.067624	0.0595485	0.141262	0.0346892	0.088874	0.0556574	0.0376793	0.032105	0.0361184	0.0329087	0.0512272	0.129275	0.0290466	0.110593	0.0818992	0.0285308	0.0194161	0.0202052	0.153699	0.0179035	0.0889259	0.0699219	0.0575581	0.106221	0.0319999	0.0239437	0.0842179	0.0340927	0.0742365	0.0464196	0.0477367	0.203277	0.00810655	0.0363625	0.11998	0.0299217	0.0637569	0.0674426	0.0223236	0.0739713	0.0383798	0.00831544	0.014536	0.0279013	0.100139	0.0667569	0.0473902	0.0333051	0.0432901	0.0319876	0.0190302	0.0361837	0.0514268	0.0688641	0.0153089	0.0132923	0.042287	0.00290164	0.0440925	0.0528535	0.0425877	0.0393885	0.7621758	1.237824	0.18291	0.436708	0.77223	1.29495	2.28986	5.46716	1.22832	1.624067	0.0231947	0.0155034	0.00628187	0.0175649	0.0128591	0.00406051	0.00301451	0.00161703	0.00753332	0.00587141	0.0215803	0.0255378	0.00691517	0.0129263	0.00135902	0.0153049	0.00377558	0.0157476	0.00764638	0.00794772	0.0116181	0.0052157	0.00729935	0.0173218	0.00742699	0.00457073	0.00178529	0.00492404	0.017927	0.0188479	0.00161326	0.0148677	0.00357561	0.000330414	0.000897805	0.00338299	0.00211791	0.00458794	0.010378	0.0129871	0.0114362	0.0271291	0.006662	0.0170681	0.0106889	0.00723624	0.00616571	0.00693647	0.00632005	0.00983808	0.0248271	0.00557834	0.0212392	0.0157286	0.00547928	0.00372882	0.00388037	0.0295176	0.00343834	0.017078	0.0134284	0.0110539	0.0203996	0.00614552	0.00459834	0.0161739	0.00654745	0.014257	0.00891481	0.00916775	0.039039	0.00155685	0.00698336	0.0230418	0.00574641	0.0122444	0.0129522	0.0042872	0.0142061	0.00737077	0.00159696	0.0027916	0.0053584	0.0192314	0.0128205	0.00910121	0.00639618	0.00831379	0.00614317	0.00365471	0.00694901	0.00987642	0.0132252	0.00294005	0.00255277	0.00812114	0.000557254	0.00846788	0.0101504	0.0081789	0.00756449	0.618912	0.381088	5.207027
36	-5738.118	-5909.254	171.1362	0.262256	0.0701578	0.0405214	0.0908394	0.09523	0.0338169	0.0341806	0.00947236	0.0315821	0.0019758	0.178524	0.234897	0.0146729	0.0934724	0.0154017	0.0608325	0.0581652	0.0398252	0.0482167	0.035176	0.0683068	0.0584856	0.0408456	0.0695962	0.0279323	0.0623586	0.0191964	0.0407754	0.0689485	0.180496	0.014463	0.0828045	0.0143058	0.00779632	0.0138049	0.0681405	0.0116571	0.0234776	0.0811997	0.0663818	0.189449	0.0993914	0.0155696	0.116025	0.0489111	0.0971862	0.013232	0.0692658	0.0345798	0.0650443	0.103277	0.0187275	0.0640903	0.0326093	0.0187062	0.0122207	0.00380588	0.215893	0.0384803	0.02582	0.0460554	0.0558421	0.0355684	0.103142	0.000664957	0.0684377	0.0203928	0.0679255	0.021946	0.0502336	0.304995	0.056647	0.0261851	0.0758998	0.0429062	0.00741268	0.080863	0.0256138	0.0500989	0.0461225	0.038056	0.0261717	0.0384243	0.0929072	0.0253658	0.0635415	0.036932	0.0420959	0.00841009	0.0433813	0.033164	0.0956495	0.101933	0.0162526	0.0215705	0.0239638	0.00444329	0.0492248	0.0735545	0.0592389	0.0483482	0.731277	1.268723	0.192328	0.447534	0.778151	1.2851	2.23447	5.19945	1.192017	1.734942	0.0445857	0.0119274	0.00688899	0.0154435	0.0161899	0.00574917	0.00581099	0.00161038	0.00536923	0.000335903	0.0303507	0.0399345	0.00249453	0.0158911	0.00261843	0.0103421	0.00988859	0.00677063	0.00819725	0.00598022	0.0116128	0.00994307	0.0069441	0.011832	0.00474873	0.0106015	0.00326356	0.00693216	0.0117218	0.0306858	0.00245883	0.0140775	0.00243211	0.00132544	0.00234695	0.0115845	0.00198181	0.0039914	0.0138046	0.0112855	0.0322079	0.0168974	0.00264697	0.0197253	0.0083153	0.0165225	0.00224956	0.0117758	0.00587887	0.0110581	0.0175579	0.00318384	0.0108959	0.00554387	0.00318022	0.00207762	0.000647032	0.0367036	0.00654198	0.00438963	0.00782982	0.00949364	0.00604693	0.017535	0.000113048	0.011635	0.00346695	0.0115479	0.00373102	0.00854014	0.0518518	0.00963049	0.0044517	0.0129036	0.00729443	0.00126022	0.0137474	0.00435457	0.00851725	0.00784123	0.00646985	0.00444942	0.00653247	0.015795	0.0043124	0.0108026	0.00627877	0.00715668	0.00142979	0.00737519	0.00563817	0.0162612	0.0173296	0.00276308	0.00366717	0.00407405	0.000755399	0.00836864	0.0125049	0.0100711	0.00821961	0.634361	0.365639	5.882054
72	-5706.869	-5879.453	172.584	0.152388	0.0745259	0.0399141	0.0363787	0.0717971	0.0363845	0.0312951	0.000986573	0.038647	0.0224771	0.13757	0.140835	0.0267834	0.116951	0.0287507	0.0735824	0.079295	0.0335217	0.0461851	0.0154034	0.0525796	0.0366338	0.0181649	0.0690071	0.058498	0.0599433	0.00544353	0.0142166	0.0964724	0.195167	0.0148868	0.0372439	0.00806723	0.00487707	0.0135965	0.01889	0.0139117	0.0351832	0.0864837	0.0357622	0.073153	0.142484	0.0138371	0.0707561	0.0530716	0.0469846	0.0285017	0.0557722	0.0594692	0.0579048	0.101233	0.0335814	0.0756588	0.0648056	0.0486224	0.0662107	0.003581	0.19241	0.0426924	0.0900982	0.0237981	0.0417121	0.0371579	0.057733	0.00712785	0.0792372	0.0495276	0.012842	0.0222258	0.061613	0.248438	0.0215856	0.0237406	0.00214021	0.0451276	0.0458294	0.0721688	0.043316	0.0207318	0.0305631	0.0396114	0.0686783	0.0213649	0.0729081	0.028424	0.0204165	0.0564305	0.0158206	0.0349247	0.027088	0.0171052	0.0489492	0.0514008	0.00881663	0.0520649	0.0434931	0.0925128	0.0163252	0.0366448	0.0652584	0.019342	0.7922089	1.207791	0.201194	0.457479	0.783506	1.27631	2.18589	4.97032	1.159429	1.524587	0.0293975	0.0143769	0.00769989	0.00701787	0.0138505	0.00701898	0.00603719	0.000190321	0.00745546	0.00433609	0.0265388	0.0271686	0.00516684	0.0225611	0.00554635	0.0141949	0.0152969	0.00646673	0.00890965	0.00297149	0.0101432	0.00706709	0.00350421	0.0133123	0.0112849	0.0115638	0.00105012	0.00274255	0.0186106	0.03765	0.00287183	0.00718478	0.00155626	0.000940843	0.00262292	0.0036441	0.00268374	0.00678724	0.0166837	0.00689894	0.0141121	0.0274868	0.00266933	0.0136497	0.0102381	0.00906388	0.0054983	0.0107591	0.0114723	0.0111705	0.019529	0.00647824	0.0145955	0.0125017	0.00937982	0.0127728	0.000690817	0.0371181	0.00823585	0.017381	0.00459093	0.00804674	0.00716819	0.0111374	0.00137504	0.0152858	0.00955445	0.00247737	0.00428761	0.0118859	0.0479266	0.00416411	0.00457983	0.000412871	0.00870564	0.00884101	0.0139222	0.00835615	0.0039994	0.00589598	0.00764149	0.0132488	0.00412153	0.0140648	0.00548332	0.00393858	0.0108861	0.00305198	0.00673739	0.00522558	0.00329978	0.00944286	0.0099158	0.00170083	0.0100439	0.00839032	0.0178468	0.00314932	0.0070692	0.0125891	0.00373129	0.603896	0.396104	5.183723
108	-5730.711	-5903.712	173.0005	0.114013	0.124229	0.0567655	0.0416793	0.0422039	0.0277685	0.0233891	0.00370251	0.0350594	0.00732733	0.105393	0.127286	0.0887192	0.0759958	0.0385589	0.111301	0.0736738	0.0394689	0.0434062	0.0170494	0.0169197	0.0275683	0.0288561	0.048718	0.0528706	0.0188562	0.0050321	0.0157834	0.0814611	0.106488	0.00433789	0.077958	0.0184638	0.00845448	0.0119049	0.0138702	0.00423965	0.0452326	0.119183	0.0456536	0.128768	0.126571	0.0401817	0.118056	0.0437085	0.0479808	0.026336	0.0593466	0.0197426	0.041831	0.07291	0.0393707	0.0583564	0.0480102	0.0027945	0.0690667	0.00554449	0.126928	0.0374931	0.083142	0.0331662	0.0208096	0.112608	0.0669532	0.00419712	0.0673415	0.0234186	0.00590853	0.022517	0.0747203	0.17206	0.0245647	0.0528046	0.02825	0.0240751	0.0424536	0.0650639	0.0132764	0.0404872	0.0377315	0.0952156	0.0286746	0.00696035	0.0623538	0.0580078	0.0368415	0.0542563	0.0202554	0.0555034	0.027637	0.0210762	0.0340804	0.131791	0.012491	0.0751774	0.0393092	0.058804	0.011472	0.0197742	0.0665872	0.0119461	0.8682211	1.131779	0.181398	0.434944	0.771255	1.29659	2.29915	5.51274	1.234323	1.303561	0.0227772	0.0248181	0.0113404	0.00832654	0.00843133	0.00554749	0.00467259	0.000739673	0.00700404	0.00146383	0.021055	0.0254288	0.017724	0.0151822	0.00770315	0.0222353	0.0147183	0.00788495	0.00867153	0.00340606	0.00338015	0.0055075	0.00576476	0.0097327	0.0105623	0.00376701	0.00100529	0.00315314	0.016274	0.0212737	0.000866606	0.0155742	0.00368863	0.001689	0.00237831	0.00277094	0.000846981	0.00903639	0.0238098	0.0091205	0.0257248	0.0252859	0.00802734	0.0235847	0.00873192	0.00958542	0.00526131	0.011856	0.0039441	0.00835683	0.0145657	0.00786534	0.0116582	0.00959129	0.000558275	0.0137979	0.00110766	0.0253571	0.00749022	0.0166098	0.00662582	0.00415727	0.0224964	0.0133757	0.000838484	0.0134532	0.00467847	0.00118038	0.00449835	0.0149273	0.0343736	0.00490743	0.0105491	0.00564368	0.00480963	0.00848123	0.0129982	0.00265231	0.00808838	0.00753786	0.0190218	0.00572849	0.00139051	0.0124568	0.0115886	0.00736005	0.0108391	0.00404655	0.0110882	0.00552122	0.00421053	0.00680845	0.0263288	0.0024954	0.0150186	0.00785303	0.0117476	0.00229183	0.00395042	0.0133025	0.00238655	0.565889	0.434111	5.005602
144	-5724.083	-5896.206	172.1233	0.178637	0.0693879	0.103571	0.0084676	0.0950003	0.0173773	0.0263154	0.00694193	0.0616343	0.0314054	0.138456	0.125627	0.0626962	0.0837369	0.00215096	0.0990303	0.0360452	0.0667635	0.0296097	0.0318606	0.0144753	0.0529142	0.0172819	0.0568231	0.0672713	0.0340225	0.026953	0.0669974	0.196212	0.139937	0.00511695	0.0453023	0.0214905	0.00851214	0.00529384	0.0758834	0.0182423	0.0551949	0.0619144	0.0554294	0.127793	0.13839	0.0306963	0.0757047	0.0551841	0.0456251	0.0258126	0.0668171	0.0207839	0.0442163	0.07522	0.0265498	0.115539	0.0826362	0.0292045	0.0404656	0.0127253	0.230936	0.0647036	0.0818047	0.023631	0.0207518	0.0489258	0.0614755	0.0284357	0.0853076	0.0651958	0.0237537	0.0129592	0.0485332	0.177672	0.0540545	0.0228972	0.0392127	0.128833	0.0330303	0.0587891	0.0274141	0.0389091	0.0449213	0.0559333	0.0281293	0.0126333	0.0524074	0.0166779	0.0428807	0.0606118	0.100093	0.0257724	0.0256626	0.0493545	0.036167	0.0320964	0.0467742	0.0875008	0.0123863	0.0743983	0.0636391	0.0348927	0.0199443	0.0371293	0.9443119	1.055688	0.217346	0.475036	0.792765	1.26141	2.1051	4.60097	1.103596	1.117944	0.0316139	0.0122798	0.0183293	0.00149854	0.0168125	0.00307532	0.00465712	0.00122853	0.0109076	0.00555792	0.0245029	0.0222325	0.0110955	0.0148192	0.000380662	0.0175257	0.00637902	0.0118153	0.00524012	0.00563847	0.00256174	0.0093644	0.00305843	0.0100562	0.0119052	0.00602106	0.00476995	0.0118567	0.0347243	0.0247651	0.000905563	0.00801729	0.00380324	0.00150642	0.000936867	0.0134293	0.00322839	0.00976801	0.0109572	0.0098095	0.0226159	0.0244914	0.00543241	0.0133977	0.0097661	0.00807441	0.00456814	0.0118248	0.00367819	0.00782509	0.0133119	0.0046986	0.0204473	0.0146244	0.00516841	0.00716132	0.00225203	0.0408695	0.0114508	0.0144772	0.00418205	0.0036725	0.00865854	0.0108795	0.00503236	0.0150971	0.0115379	0.00420376	0.00229343	0.00858906	0.0314431	0.0095662	0.00405218	0.00693959	0.0228	0.00584547	0.0104041	0.00485155	0.00688586	0.00794986	0.00989868	0.00497813	0.00223576	0.0092747	0.00295153	0.00758873	0.0107267	0.0177137	0.00456103	0.00454158	0.00873442	0.00640058	0.00568019	0.00827777	0.0154853	0.00219203	0.0131665	0.0112624	0.00617507	0.0035296	0.00657089	0.527844	0.472156	5.650578
180	-5710.683	-5882.731	172.0473	0.0801087	0.0767006	0.0879936	0.0554908	0.0759908	0.0373259	0.00699301	0.00319979	0.035247	0.0744659	0.0917438	0.198292	0.0199172	0.0528448	0.0123048	0.084679	0.0433877	0.0659937	0.0430108	0.00918137	0.019239	0.0435944	0.0293598	0.112511	0.0389296	0.0744694	0.0123167	0.0452684	0.128064	0.0921473	0.0158314	0.0448951	0.00689508	0.00261901	0.0235036	0.0555975	0.0041002	0.0222182	0.0649521	0.0589969	0.0873319	0.2122	0.0431196	0.0897415	0.0309029	0.0506342	0.0254472	0.0423671	0.0441206	0.0947038	0.117604	0.0273496	0.176862	0.0707283	0.0148692	0.0624812	0.0312024	0.199446	0.0547731	0.0735136	0.0349414	0.0379211	0.0563175	0.0236132	0.0128414	0.0945332	0.0595479	0.0154912	0.024966	0.0618105	0.18252	0.0188443	0.0158699	0.0580881	0.0966995	0.0440116	0.0495055	0.0163897	0.0267842	0.046994	0.0365178	0.0509139	0.0631057	0.0796225	0.0793893	0.0548343	0.0549757	0.0448886	0.0523598	0.0247602	0.0066715	0.0459487	0.0430751	0.0382457	0.0471037	0.00148675	0.0217731	0.0459871	0.0490762	0.00927222	0.0402837	0.7621399	1.23786	0.215134	0.472672	0.791532	1.26337	2.11563	4.64828	1.110993	1.62419	0.0146511	0.0140278	0.0160932	0.0101487	0.013898	0.00682655	0.00127895	0.00058521	0.00644632	0.0136191	0.016779	0.0362657	0.00364266	0.00966479	0.00225043	0.015487	0.00793518	0.0120696	0.00786626	0.00167918	0.00351863	0.00797299	0.00536961	0.0205772	0.00711984	0.0136197	0.0022526	0.00827914	0.0234217	0.0168528	0.00289541	0.00821087	0.00126104	0.000478992	0.00429858	0.0101682	0.000749887	0.00406349	0.0118791	0.01079	0.0159722	0.0388094	0.00788616	0.0164129	0.00565183	0.0092605	0.00465404	0.00774854	0.00806923	0.0173204	0.0215085	0.00500197	0.0323464	0.0129355	0.00271944	0.0114272	0.00570662	0.0364767	0.0100175	0.0134449	0.00639044	0.0069354	0.0102999	0.00431863	0.00234858	0.0172892	0.0108907	0.00283319	0.00456603	0.0113045	0.0333811	0.00344643	0.00290245	0.0106237	0.0176854	0.00804929	0.00905408	0.00299752	0.00489857	0.00859475	0.00667875	0.00931165	0.0115414	0.0145622	0.0145195	0.0100287	0.0100545	0.00820969	0.00957609	0.0045284	0.00122015	0.00840358	0.00787802	0.00699477	0.0086148	0.000271912	0.00398208	0.0084106	0.00897555	0.0016958	0.0073675	0.61893	0.38107	5.467761
216	-5720.097	-5891.027	170.9303	0.159334	0.171605	0.105922	0.0349785	0.0698396	0.0452062	0.0113331	0.00479695	0.0586645	0.0949851	0.105038	0.198125	0.0503076	0.132461	0.0243967	0.105877	0.0360879	0.0677813	0.0373147	0.0192807	0.0261479	0.0570397	0.0127483	0.117335	0.0573338	0.0384901	0.00599375	0.0235625	0.121969	0.127732	0.0139206	0.0406716	0.00706067	0.0051238	0.0140729	0.00144701	0.0220334	0.0495424	0.0983952	0.0497612	0.097389	0.162111	0.0577681	0.12144	0.0465765	0.020347	0.0289842	0.0555942	0.0236378	0.0408783	0.102436	0.0227139	0.0629772	0.087243	0.00664159	0.119741	0.0348934	0.238179	0.0297855	0.0680731	0.0245782	0.0550423	0.0975209	0.0781402	0.0115365	0.107444	0.120074	0.0140344	0.0415452	0.0406326	0.250059	0.0633692	0.00539814	0.0977048	0.0713062	0.0803311	0.0495623	0.0439874	0.0741274	0.0619102	0.0634807	0.0355144	0.0730489	0.0105226	0.0657729	0.0211941	0.0656435	0.0457555	0.0201827	0.0448451	0.0224674	0.0534525	0.018298	0.0534932	0.122994	0.0262499	0.0300564	0.0251429	0.100761	0.00883093	0.097472	0.9021798	1.09782	0.212327	0.469655	0.789953	1.2659	2.12922	4.70971	1.120486	1.216853	0.0255155	0.0274805	0.0169622	0.00560139	0.011184	0.00723924	0.00181486	0.000768174	0.00939442	0.0152107	0.0168206	0.0317274	0.00805617	0.021212	0.00390684	0.016955	0.00577905	0.0108544	0.0059755	0.00308757	0.00418727	0.00913422	0.00204149	0.0187897	0.00918132	0.00616373	0.000959829	0.00377325	0.0195319	0.0204548	0.00222922	0.00651307	0.00113068	0.000820515	0.00225361	0.000231722	0.00352839	0.00793362	0.0157568	0.00796867	0.0155957	0.0259601	0.00925088	0.0194471	0.00745867	0.00325833	0.00464148	0.00890275	0.00378531	0.00654618	0.016404	0.00363737	0.0100851	0.0139709	0.00106357	0.0191751	0.00558776	0.0381416	0.00476979	0.0109011	0.00393591	0.00881436	0.0156168	0.0125132	0.00184743	0.0172059	0.0192285	0.00224744	0.00665298	0.00650683	0.0400439	0.0101478	0.000864449	0.0156463	0.0114188	0.0128641	0.00793681	0.00704405	0.0118706	0.00991418	0.0101657	0.00568721	0.0116979	0.00168508	0.0105327	0.00339399	0.010512	0.00732721	0.00323202	0.00718142	0.00359789	0.00855978	0.0029302	0.0085663	0.0196961	0.00420361	0.00481318	0.00402633	0.0161357	0.00141417	0.015609	0.54891	0.45109	6.244609
252	-5707.195	-5879.549	172.3532	0.210037	0.12755	0.0756118	0.0831974	0.0405151	0.0260741	0.0203909	0.000424774	0.0463008	0.0970373	0.10156	0.162832	0.0349544	0.0704991	0.0111864	0.113677	0.0191726	0.118914	0.0558216	0.00531015	0.0220863	0.0360219	0.0312747	0.139654	0.0423604	0.0105998	0.00207648	0.0122329	0.123611	0.139935	0.00907427	0.0268412	0.0114727	0.00113806	0.00738934	0.0515961	0.00956344	0.0423498	0.0660584	0.0570942	0.0603445	0.116582	0.0459092	0.0961557	0.0426372	0.0481552	0.023205	0.0406113	0.0336858	0.0436295	0.0961828	0.0466668	0.0961048	0.051627	0.00994893	0.0245032	0.0153572	0.144182	0.025821	0.0147816	0.0181224	0.0485772	0.0406102	0.0369825	0.0324047	0.0689177	0.0564257	0.0112202	0.0487201	0.0755871	0.164702	0.0674527	0.0078098	0.0534997	0.0677336	0.0422795	0.0616523	0.0263086	0.0419754	0.0730051	0.0758958	0.0188593	0.0523048	0.0793909	0.0525643	0.0273252	0.0546035	0.0325444	0.0140545	0.0405608	0.0245663	0.0810354	0.0374356	0.0770549	0.113033	0.046151	0.0892275	0.0180481	0.05304	0.025866	0.0280733	0.8754569	1.124543	0.207095	0.463975	0.78696	1.27071	2.15529	4.82869	1.138526	1.284521	0.038715	0.0235106	0.0139371	0.0153353	0.00746793	0.00480609	0.00375855	7.82964e-05	0.00853439	0.0178864	0.01872	0.0300139	0.00644296	0.0129947	0.00206193	0.0209535	0.00353398	0.0219188	0.0102893	0.000978792	0.00407105	0.00663973	0.00576471	0.0257417	0.00780806	0.00195381	0.000382747	0.00225483	0.0227846	0.0257934	0.00167261	0.00494751	0.00211471	0.000209772	0.00136204	0.00951043	0.00176278	0.00780611	0.0121762	0.0105239	0.011123	0.0214889	0.0084622	0.0177239	0.00785908	0.0088762	0.00427725	0.00748567	0.00620913	0.008042	0.0177289	0.00860185	0.0177145	0.00951613	0.00183383	0.00451655	0.00283072	0.0265763	0.00475945	0.00272462	0.0033404	0.00895398	0.00748547	0.00681678	0.00597299	0.0127032	0.0104007	0.00206815	0.00898031	0.0139326	0.0303587	0.0124332	0.00143954	0.00986131	0.012485	0.00779315	0.011364	0.00484932	0.0077371	0.0134567	0.0139895	0.00347623	0.00964107	0.0146337	0.00968891	0.00503671	0.0100648	0.00599874	0.00259059	0.00747637	0.00452817	0.0149368	0.0069003	0.0142031	0.0208348	0.00850678	0.0164468	0.00332671	0.00977658	0.00476774	0.00517461	0.562272	0.437728	5.425208
288	-5711.842	-5883.476	171.6342	0.169924	0.125624	0.0810711	0.0335227	0.132554	0.0221601	0.0230222	0.0012109	0.0369492	0.0866767	0.138734	0.171096	0.011736	0.0681162	0.00319219	0.0696348	0.0542518	0.0396255	0.0556299	0.0166189	0.0658406	0.0524888	0.00111205	0.0690326	0.0562818	0.0263315	0.00118042	0.0460239	0.0838948	0.128449	0.0150743	0.0349381	0.00663419	0.00418546	0.00485434	0.0558536	0.0179806	0.0420489	0.061779	0.0852143	0.138181	0.184383	0.0285714	0.0834477	0.01691	0.0417184	0.0294054	0.0486083	0.0158967	0.0894686	0.082566	0.0545217	0.114215	0.100858	0.0299814	0.0224285	0.0650034	0.177215	0.0597877	0.00891088	0.0344427	0.0564505	0.0698534	0.0630052	0.0484583	0.109902	0.0750886	0.0201422	0.0105032	0.0911069	0.206975	0.0505836	0.0198983	0.0412993	0.048146	0.0699969	0.0782027	0.0691276	0.0352784	0.0432173	0.0614562	0.0388163	0.0687904	0.0748373	0.0682253	0.0506496	0.048278	0.0317374	0.00736494	0.0307984	0.0383902	0.0634167	0.0361205	0.0759347	0.0848971	0.0140868	0.0452057	0.0134453	0.00677193	0.0447652	0.0211156	0.8291877	1.170812	0.204607	0.461248	0.785514	1.27305	2.16803	4.88742	1.147267	1.411999	0.0295037	0.0218119	0.0140763	0.00582052	0.0230152	0.00384764	0.00399732	0.000210247	0.00641545	0.0150496	0.0240882	0.0297072	0.00203771	0.011827	0.000554256	0.0120906	0.00941968	0.00688014	0.00965896	0.00288553	0.0114318	0.00911358	0.000193084	0.0119861	0.00977215	0.00457191	0.000204954	0.00799109	0.0145666	0.0223024	0.00261734	0.00606627	0.00115189	0.000726718	0.000842855	0.00969781	0.00312195	0.0073009	0.0107266	0.0147957	0.0239922	0.0320142	0.00496083	0.0144889	0.00293606	0.00724353	0.00510563	0.0084398	0.00276013	0.0155343	0.0143359	0.00946654	0.019831	0.0175119	0.00520564	0.00389424	0.0112865	0.0307697	0.0103809	0.00154719	0.00598025	0.00980144	0.0121286	0.0109395	0.00841377	0.0190822	0.0130376	0.00349728	0.00182367	0.0158188	0.0359369	0.00878277	0.00345492	0.00717076	0.00835955	0.0121535	0.0135783	0.0120026	0.00612535	0.00750377	0.0106706	0.00673963	0.011944	0.0129939	0.0118459	0.00879424	0.00838245	0.00551054	0.00127877	0.0053475	0.00666566	0.011011	0.00627157	0.0131845	0.0147406	0.00244588	0.00784902	0.00233449	0.0011758	0.00777253	0.00366628	0.585406	0.414594	5.759407
